124.1_linear_seedcount_opt	10.04	253643114	6404
124.1_nom_opt	117.25
124.1_effrng_seedcount_opt	58.50	1620227191	10477
124.1_linear_seedcount	19.92	519503672	3947
124.1_linear_seedcount_opt	100.42	1897745319	68485
124.1_nom_opt	74.93	1546739155	5267
124.1_effrng_seedcount_opt	27.91	690066230	6443
124.1_linear_seedcount	21.00	671969447	495
124.1_linear_seedcount_opt	3.23	91701515	1907
124.1_nom_opt	69.76	1537843508	1982
124.1_effrng_seedcount_opt	80.42	2498279131	8223
124.1_linear_seedcount	28.48	620863415	8506
124.1_linear_seedcount_opt	28.64	1397467051	12639
124.1_nom_opt	13.80	262429298	1673
124.1_effrng_seedcount_opt	35.63	1263756583	742
124.1_linear_seedcount	20.91	286472329	10773
124.1_linear_seedcount_opt	4.04	161626215	1915
124.1_nom_opt	7.18	153839616	261
124.1_effrng_seedcount_opt	89.40	2579467438	13941
124.1_linear_seedcount	77.04	2562938883	452
124.1_linear_seedcount_opt	4.88	236328530	2278
124.1_nom_opt	14.73	322757379	507
124.1_effrng_seedcount_opt	36.52	1221013862	1782
124.1_linear_seedcount	14.38	304068991	4642
124.1_linear_seedcount_opt	11.62	1125469693	763
124.1_nom_opt	39.83	792062480	3559
124.1_effrng_seedcount_opt	10.00	338042823	408
124.1_linear_seedcount	5.37	103398347	1868
124.1_linear_seedcount_opt	20.39	501880390	12806
124.1_nom_opt	19.40	406481808	1142
124.1_effrng_seedcount_opt	59.61	1775661207	7705
124.1_linear_seedcount	131.31	1904515848	65715
124.1_linear_seedcount_opt	8.76	701203576	1796
124.1_nom_opt	46.67	1021093549	1335
124.1_effrng_seedcount_opt	62.74	1875333279	7372
124.1_linear_seedcount	3.76	56948530	1685
124.1_linear_seedcount_opt	97.81	2341815115	66305
124.1_nom_opt	11.93	229006200	1342
124.1_effrng_seedcount_opt	35.51	1106067474	3030
124.1_linear_seedcount	29.82	370472488	14566
124.1_linear_seedcount_opt	101.42	1811928924	71982
124.1_nom_opt	54.36	1231327569	456
124.1_effrng_seedcount_opt	29.01	929243916	2352
124.1_linear_seedcount	11.75	43442612	8869
124.1_linear_seedcount_opt	5.18	348372186	1643
124.1_nom_opt	24.86	504862836	2175
124.1_effrng_seedcount_opt	8.07	197842452	1983
124.1_linear_seedcount	8.57	277522221	177
124.1_linear_seedcount_opt	5.98	187484683	3232
124.1_nom_opt	28.74	567372675	2841
124.1_effrng_seedcount_opt	9.82	320049127	674
124.1_linear_seedcount	12.35	340960782	1592
124.1_linear_seedcount_opt	14.87	915275487	5329
124.1_nom_opt	18.06	382621509	951
124.1_effrng_seedcount_opt	42.86	992590651	11076
124.1_linear_seedcount	108.87	1097732491	65617
124.1_linear_seedcount_opt	23.39	1097089706	10657
124.1_nom_opt	10.81	227961601	569
124.1_effrng_seedcount_opt	72.14	1733551811	18419
124.1_linear_seedcount	40.34	961889735	9403
124.1_linear_seedcount_opt	2.34	229575623	138
124.1_nom_opt	80.61	1657201336	6219
124.1_effrng_seedcount_opt	27.69	991007686	106
124.1_linear_seedcount	52.43	1463852835	6969
124.1_linear_seedcount_opt	8.99	453986199	4014
124.1_nom_opt	12.80	271366173	638
124.1_effrng_seedcount_opt	2.85	61322801	766
124.1_linear_seedcount	19.63	416112688	6390
124.1_linear_seedcount_opt	12.91	98743361	10192
124.1_nom_opt	16.08	355794199	485
124.1_effrng_seedcount_opt	17.31	527165266	1776
124.1_linear_seedcount	161.85	5082529939	8136
124.1_linear_seedcount_opt	3.03	241953232	677
124.1_nom_opt	82.58	1897135273	420
124.1_effrng_seedcount_opt	68.54	1820657526	12140
124.1_linear_seedcount	29.37	904200021	1604
124.1_linear_seedcount_opt	3.98	330270451	659
124.1_nom_opt	70.16	1441646838	5332
124.1_effrng_seedcount_opt	61.65	2115636301	2187
124.1_linear_seedcount	10.33	322490968	417
124.1_linear_seedcount_opt	3.46	99639587	2065
124.1_nom_opt	9.10	190025617	533
124.1_effrng_seedcount_opt	1.34	36586504	211
124.1_linear_seedcount	40.73	1142970196	5305
124.1_linear_seedcount_opt	7.92	682856445	1195
124.1_nom_opt	51.29	972235409	5970
124.1_effrng_seedcount_opt	2.78	54169520	588
124.1_linear_seedcount	45.25	1399706467	2669
124.1_linear_seedcount_opt	26.26	439486054	17399
124.1_nom_opt	1.01	20580938	71
124.1_effrng_seedcount_opt	32.29	766629644	8392
124.1_linear_seedcount	12.81	404453266	538
124.1_linear_seedcount_opt	2.02	172832195	315
124.1_nom_opt	4.86	86545161	771
124.1_effrng_seedcount_opt	65.12	2066264038	5307
124.1_linear_seedcount	4.43	90676462	1500
124.1_linear_seedcount_opt	14.24	977844907	4121
124.1_nom_opt	8.31	55940840	3931
124.1_effrng_seedcount_opt	116.84	3238854139	20210
124.1_linear_seedcount	0.59	12253333	181
124.1_linear_seedcount_opt	20.16	150188108	15883
124.1_nom_opt	80.98	1676020050	5534
124.1_effrng_seedcount_opt	161.13	5084470605	15006
124.1_linear_seedcount	16.10	233803042	7601
124.1_linear_seedcount_opt	12.27	817113734	3708
124.1_nom_opt	31.08	717769072	28
124.1_effrng_seedcount_opt	12.02	378820253	1076
124.1_linear_seedcount	18.01	232620883	8839
124.1_linear_seedcount_opt	20.53	1972018704	1448
124.1_nom_opt	74.03	1552867936	4089
124.1_effrng_seedcount_opt	39.90	1345328695	1782
124.1_linear_seedcount	19.69	585860266	1865
124.1_linear_seedcount_opt	16.88	204179421	11918
124.1_nom_opt	31.35	510997410	5959
124.1_effrng_seedcount_opt	46.22	1303551435	7359
124.1_linear_seedcount	71.31	1731821697	17004
124.1_linear_seedcount_opt	41.64	552413558	31713
124.1_nom_opt	0.60	10607912	83
124.1_effrng_seedcount_opt	20.14	437837176	5920
124.1_linear_seedcount	99.32	1856110111	37490
124.1_linear_seedcount_opt	5.84	534970052	662
124.1_nom_opt	25.75	586220673	160
124.1_effrng_seedcount_opt	16.06	560521516	355
124.1_linear_seedcount	22.21	746175106	18
124.1_linear_seedcount_opt	10.80	945774730	1701
124.1_nom_opt	43.32	910749452	2818
124.1_effrng_seedcount_opt	3.48	86767114	782
124.1_linear_seedcount	25.49	631570408	5712
124.1_linear_seedcount_opt	3.18	139156934	1584
124.1_nom_opt	52.49	979406124	7338
124.1_effrng_seedcount_opt	0.69	17347263	129
124.1_linear_seedcount	49.52	417211255	31423
124.1_linear_seedcount_opt	5.97	17994163	4706
124.1_nom_opt	47.68	976279306	3475
124.1_effrng_seedcount_opt	9.58	325777802	432
124.1_linear_seedcount	16.06	444046942	2299
124.1_linear_seedcount_opt	32.37	2425192570	7827
124.1_nom_opt	24.94	433828401	4355
124.1_effrng_seedcount_opt	47.46	1397634115	6604
124.1_linear_seedcount	16.54	381734053	4241
124.1_linear_seedcount_opt	6.37	506363924	1262
124.1_nom_opt	19.97	418704625	1223
124.1_effrng_seedcount_opt	10.82	322292304	1293
124.1_linear_seedcount	2.56	43113448	1123
124.1_linear_seedcount_opt	2.71	211350043	620
124.1_nom_opt	4.31	92845491	180
124.1_effrng_seedcount_opt	57.23	2026378098	559
124.1_linear_seedcount	31.00	969925298	1407
124.1_linear_seedcount_opt	10.56	1113101034	17
124.1_nom_opt	56.08	1212598579	1082
124.1_effrng_seedcount_opt	40.26	938863458	9533
124.1_linear_seedcount	33.61	240991989	22630
124.1_linear_seedcount_opt	12.42	768699000	4053
124.1_nom_opt	5.49	80244280	1478
124.1_effrng_seedcount_opt	3.78	86218240	989
124.1_linear_seedcount	20.28	622944609	1331
124.1_linear_seedcount_opt	17.27	778494947	8779
124.1_nom_opt	57.54	1319502412	317
124.1_effrng_seedcount_opt	14.25	456098425	1136
124.1_linear_seedcount	3.99	57758433	1864
124.1_linear_seedcount_opt	2.29	150123948	755
124.1_nom_opt	258.07	1167405907	14003
124.1_effrng_seedcount_opt	12.04	325910571	2240
124.1_linear_seedcount	117.38	1260392638	66663
124.1_linear_seedcount_opt	6.72	89212707	4536
124.1_nom_opt	26.26	599328412	25
124.1_effrng_seedcount_opt	22.86	623025762	4261
124.1_linear_seedcount	40.91	1095099395	6336
124.1_linear_seedcount_opt	14.28	230019731	10495
124.1_nom_opt	65.14	1301300821	5778
124.1_effrng_seedcount_opt	5.37	138373860	979
124.1_linear_seedcount	33.66	56434525	26732
124.1_linear_seedcount_opt	15.01	1557465712	134
124.1_nom_opt	104.64
124.1_effrng_seedcount_opt	60.76	2151660186	371
124.1_linear_seedcount	127.49	1483567353	70147
124.1_linear_seedcount_opt	23.38	1517467837	7719
124.1_nom_opt	133.25
124.1_effrng_seedcount_opt	21.14	523228690	4881
124.1_linear_seedcount	17.60	470987975	2931
124.1_linear_seedcount_opt	5.09	200602579	2811
124.1_nom_opt	70.00	1192980131	12811
124.1_effrng_seedcount_opt	18.79	556299616	2360
124.1_linear_seedcount	93.18	175558293	73578
124.1_linear_seedcount_opt	24.10	1364253599	9569
124.1_nom_opt	23.26	318029886	6714
124.1_effrng_seedcount_opt	24.59	799797065	1729
124.1_linear_seedcount	13.01	203188694	5751
124.1_linear_seedcount_opt	10.72	20061742	8926
124.1_nom_opt	39.56	776662012	4289
124.1_effrng_seedcount_opt	91.79	2762501114	11244
124.1_linear_seedcount	32.73	956945982	3339
124.1_linear_seedcount_opt	6.23	541919430	977
124.1_nom_opt	116.48
124.1_effrng_seedcount_opt	61.12	2072551602	2521
124.1_linear_seedcount	21.99	488113854	6171
124.1_linear_seedcount_opt	15.52	1042752463	4900
124.1_nom_opt	8.25	158202140	1044
124.1_effrng_seedcount_opt	4.46	2203483	3024
124.1_linear_seedcount	4.28	112687409	709
124.1_linear_seedcount_opt	3.19	63560350	2027
124.1_nom_opt	50.62	1050216030	3821
124.1_effrng_seedcount_opt	21.64	600256837	3674
124.1_linear_seedcount	3.35	31732622	1992
124.1_linear_seedcount_opt	4.91	324838925	1538
124.1_nom_opt	82.96	1742593213	4959
124.1_effrng_seedcount_opt	25.33	832231709	1815
124.1_linear_seedcount	4.71	127968601	661
124.1_linear_seedcount_opt	19.25	664954192	10719
124.1_nom_opt	71.23	1594360351	1084
124.1_effrng_seedcount_opt	17.99	609193991	709
124.1_linear_seedcount	23.52	187453228	15395
124.1_linear_seedcount_opt	94.98	1169708341	65788
124.1_nom_opt	107.41
124.1_effrng_seedcount_opt	84.63	2702768701	7193
124.1_linear_seedcount	28.60	945296769	245
124.1_linear_seedcount_opt	2.76	261489841	286
124.1_nom_opt	41.86	958772971	311
124.1_effrng_seedcount_opt	15.30	384118808	3161
124.1_linear_seedcount	3.39	110031081	61
124.1_linear_seedcount_opt	3.56	131823494	1954
124.1_nom_opt	191.54
124.1_effrng_seedcount_opt	46.88	1418390898	5345
124.1_linear_seedcount	17.90	487093551	2591
124.1_linear_seedcount_opt	27.97	122229286	22637
124.1_nom_opt	10.98	214329049	1101
124.1_effrng_seedcount_opt	7.67	269687814	136
124.1_linear_seedcount	6.29	138244757	1573
124.1_linear_seedcount_opt	26.85	2057579129	5618
124.1_nom_opt	73.04	1388384967	9112
124.1_effrng_seedcount_opt	35.73	823610968	9051
124.1_linear_seedcount	8.06	181378247	2214
124.1_linear_seedcount_opt	12.55	449660284	6582
124.1_nom_opt	66.91	1516582846	132
124.1_effrng_seedcount_opt	40.88	1429052450	712
124.1_linear_seedcount	16.84	278485800	6817
124.1_linear_seedcount_opt	3.86	160287775	2108
124.1_nom_opt	41.11	931815485	182
124.1_effrng_seedcount_opt	6.01	155887535	1221
124.1_linear_seedcount	48.07	1401148465	4638
124.1_linear_seedcount_opt	3.35	30390193	2423
124.1_nom_opt	423.51	238165409	28677
124.1_effrng_seedcount_opt	37.35	1218720851	2720
124.1_linear_seedcount	5.95	175243110	569
124.1_linear_seedcount_opt	106.37	3270348114	65983
124.1_nom_opt	44.22	990160134	591
124.1_effrng_seedcount_opt	43.10	1337751971	4512
124.1_linear_seedcount	8.19	270945524	53
124.1_linear_seedcount_opt	2.37	90268386	1272
124.1_nom_opt	97.24	1941542251	8261
124.1_effrng_seedcount_opt	4.59	161956841	37
124.1_linear_seedcount	15.29	449418432	1394
124.1_linear_seedcount_opt	2.24	68164024	1217
124.1_nom_opt	3.30	17377502	1829
124.1_effrng_seedcount_opt	84.68	2649751451	8628
124.1_linear_seedcount	58.57	412708982	42795
124.1_linear_seedcount_opt	14.15	1115933800	3128
124.1_nom_opt	13.23	208445118	3024
124.1_effrng_seedcount_opt	15.74	364338527	4008
124.1_linear_seedcount	51.58	238297787	38513
124.1_linear_seedcount_opt	9.52	461308596	4336
124.1_nom_opt	41.18	894342145	1600
124.1_effrng_seedcount_opt	113.87	3601813324	9415
124.1_linear_seedcount	57.06	1346171876	14309
124.1_linear_seedcount_opt	12.53	747333516	4405
124.1_nom_opt	25.33	520578543	1940
124.1_effrng_seedcount_opt	46.73	1198559137	9669
124.1_linear_seedcount	36.26	920389110	7303
124.1_linear_seedcount_opt	7.57	450591961	2866
124.1_nom_opt	24.37	516855768	1411
124.1_effrng_seedcount_opt	34.89	1142204154	2310
124.1_linear_seedcount	54.37	461160569	35762
124.1_linear_seedcount_opt	7.52	770732114	145
124.1_nom_opt	23.94	405043663	4421
124.1_effrng_seedcount_opt	30.42	1094102125	83
124.1_linear_seedcount	6.72	209546393	349
124.1_linear_seedcount_opt	3.59	52575470	2766
124.1_nom_opt	4.06	40225240	1654
124.1_effrng_seedcount_opt	26.12	935131750	364
124.1_linear_seedcount	23.96	257541402	14044
124.1_linear_seedcount_opt	6.84	320681931	3213
124.1_nom_opt	87.32	1744091547	8210
124.1_effrng_seedcount_opt	1.41	34116452	340
124.1_linear_seedcount	1.82	41330234	448
124.1_linear_seedcount_opt	1.05	65916491	329
124.1_nom_opt	156.09
124.1_effrng_seedcount_opt	11.29	329822944	1742
124.1_linear_seedcount	23.42	443320870	8416
124.1_linear_seedcount_opt	2.79	257386152	276
124.1_nom_opt	11.93	246375724	875
124.1_effrng_seedcount_opt	14.38	433438411	1582
124.1_linear_seedcount	68.16	2267415981	72
124.1_linear_seedcount_opt	9.40	731833109	2144
124.1_nom_opt	81.60	1626578852	7830
124.1_effrng_seedcount_opt	3.72	64193745	1435
124.1_linear_seedcount	4.04	59597538	1771
124.1_linear_seedcount_opt	14.89	897006277	5566
124.1_nom_opt	38.03	782551930	2647
124.1_effrng_seedcount_opt	121.47	3528751303	16415
124.1_linear_seedcount	37.75	19934054	31451
124.1_linear_seedcount_opt	1.34	6616195	1105
124.1_nom_opt	16.27	320565608	1508
124.1_effrng_seedcount_opt	57.01	1630627024	7601
124.1_linear_seedcount	88.79	2857942394	476
124.1_linear_seedcount_opt	10.84	276993066	6422
124.1_nom_opt	11.94	220249513	1030
124.1_effrng_seedcount_opt	32.86	866705518	2965
124.1_linear_seedcount	14.17	275578169	4062
124.1_linear_seedcount_opt	105.93	1639312859	72736
124.1_nom_opt	292.93	1391870817	18229
124.1_effrng_seedcount_opt	10.44	330364987	923
124.1_linear_seedcount	1.46	29253638	487
124.1_linear_seedcount_opt	24.59	723188364	12957
124.1_nom_opt	3.72	61481252	586
124.1_effrng_seedcount_opt	72.15	1749593948	14532
124.1_linear_seedcount	25.95	526309675	6277
124.1_linear_seedcount_opt	11.74	1059239661	1330
124.1_nom_opt	10.24	227114465	240
124.1_effrng_seedcount_opt	14.92	501740405	146
124.1_linear_seedcount	1.62	36828179	382
124.1_linear_seedcount_opt	5.92	322918252	2197
124.1_nom_opt	6.67	147585938	145
124.1_effrng_seedcount_opt	154.52	4471140989	18039
124.1_linear_seedcount	55.05	1803996306	473
124.1_linear_seedcount_opt	4.91	436469258	724
124.1_nom_opt	21.15	472836809	526
124.1_effrng_seedcount_opt	30.81	994612123	2134
124.1_linear_seedcount	42.03	539428735	22448
124.1_linear_seedcount_opt	7.56	542973140	2047
124.1_nom_opt	81.12	1734119538	4159
124.1_effrng_seedcount_opt	43.38	1134297693	8479
124.1_linear_seedcount	6.16	120372792	2080
124.1_linear_seedcount_opt	10.29	465817434	5083
124.1_nom_opt	34.12	552112193	7133
124.1_effrng_seedcount_opt	22.04	655786820	2120
124.1_linear_seedcount	23.84	637954970	3929
124.1_linear_seedcount_opt	2.00	8260739	1635
124.1_nom_opt	26.37	550669866	1685
124.1_effrng_seedcount_opt	7.25	111307736	2730
124.1_linear_seedcount	47.93	1562188455	666
124.1_linear_seedcount_opt	18.82	1226681460	6136
124.1_nom_opt	101.93	2016115878	8472
124.1_effrng_seedcount_opt	50.74	1576948216	4968
124.1_linear_seedcount	31.37	232551078	20356
124.1_linear_seedcount_opt	11.17	614971079	4568
124.1_nom_opt	6.23	140591295	70
124.1_effrng_seedcount_opt	44.79	1461131211	3083
124.1_linear_seedcount	12.14	174167023	6056
124.1_linear_seedcount_opt	6.50	688637090	3
124.1_nom_opt	35.02	767456746	1195
124.1_effrng_seedcount_opt	20.42	356003164	7993
124.1_linear_seedcount	106.35	879426601	68296
124.1_linear_seedcount_opt	9.06	732892508	1666
124.1_nom_opt	9.14	208164604	95
124.1_effrng_seedcount_opt	25.11	830554925	1511
124.1_linear_seedcount	42.36	862765270	14412
124.1_linear_seedcount_opt	10.58	962423736	1394
124.1_nom_opt	193.13
124.1_effrng_seedcount_opt	79.73	2292646469	11731
124.1_linear_seedcount	9.43	297874694	393
124.1_linear_seedcount_opt	5.85	609085780	71
124.1_nom_opt	12.71	273215520	536
124.1_effrng_seedcount_opt	15.59	553585074	83
124.1_linear_seedcount	7.92	59502871	4727
124.1_linear_seedcount_opt	61.27	296004160	49869
124.1_nom_opt	96.61	2032605549	5971
124.1_effrng_seedcount_opt	72.55	2382231270	4467
124.1_linear_seedcount	9.15	208758746	2509
124.1_linear_seedcount_opt	5.10	500077240	335
124.1_nom_opt	14.81	335256553	53
124.1_effrng_seedcount_opt	69.76	2378445060	2176
124.1_linear_seedcount	6.83	67244318	4247
124.1_linear_seedcount_opt	63.27	289811116	51586
124.1_nom_opt	103.83	1784688306	18007
124.1_effrng_seedcount_opt	16.85	560127442	1134
124.1_linear_seedcount	47.92	1562639767	971
124.1_linear_seedcount_opt	8.40	18377199	7151
124.1_nom_opt	2.88	51468794	451
124.1_effrng_seedcount_opt	10.89	294308695	1903
124.1_linear_seedcount	17.09	562035520	238
124.1_linear_seedcount_opt	8.93	390440919	4474
124.1_nom_opt	13.37	280058241	871
124.1_effrng_seedcount_opt	81.16	2306345875	12722
124.1_linear_seedcount	7.44	220773367	570
124.1_linear_seedcount_opt	54.02	159699594	47132
124.1_nom_opt	22.65	485994011	1023
124.1_effrng_seedcount_opt	52.79	1804007291	1901
124.1_linear_seedcount	44.73	1312992118	4639
124.1_linear_seedcount_opt	65.39	82757847	53862
124.1_nom_opt	7.37	115343394	1610
124.1_effrng_seedcount_opt	26.44	947443692	89
124.1_linear_seedcount	26.70	779773562	2776
124.1_linear_seedcount_opt	8.24	171744144	5533
124.1_nom_opt	31.22	564970546	4150
124.1_effrng_seedcount_opt	13.47	424030551	1217
124.1_linear_seedcount	6.57	199001275	439
124.1_linear_seedcount_opt	3.37	318747755	299
124.1_nom_opt	9.15	201745567	230
124.1_effrng_seedcount_opt	40.50	1445820918	215
124.1_linear_seedcount	37.89	1071455375	4706
124.1_linear_seedcount_opt	24.53	2584563620	79
124.1_nom_opt	17.59	313743083	2702
124.1_effrng_seedcount_opt	4.34	102465771	1096
124.1_linear_seedcount	10.11	104052802	6427
124.1_linear_seedcount_opt	7.28	376231866	3176
124.1_nom_opt	7.62	135490246	1172
124.1_effrng_seedcount_opt	8.72	163705336	2998
124.1_linear_seedcount	37.60	145130027	27352
124.1_linear_seedcount_opt	20.82	1895072390	2332
124.1_nom_opt	12.45	106869250	5118
124.1_effrng_seedcount_opt	64.71	1810086904	10391
124.1_linear_seedcount	51.78	1611179864	2467
124.1_linear_seedcount_opt	9.16	353737899	4896
124.1_nom_opt	48.94	977881039	4004
124.1_effrng_seedcount_opt	25.96	933619358	311
124.1_linear_seedcount	43.62	1313008317	3850
124.1_linear_seedcount_opt	2.55	247033802	165
124.1_nom_opt	71.80	1518896783	4123
124.1_effrng_seedcount_opt	5.56	196451760	64
124.1_linear_seedcount	35.87	1006428572	4971
124.1_linear_seedcount_opt	11.73	261576286	7734
124.1_nom_opt	159.56
124.1_effrng_seedcount_opt	38.35	1298060349	1987
124.1_linear_seedcount	96.79	3203970398	409
124.1_linear_seedcount_opt	17.61	1596303630	2261
124.1_nom_opt	33.20	633329998	4066
124.1_effrng_seedcount_opt	66.83	2196626802	4583
124.1_linear_seedcount	10.86	357438008	128
124.1_linear_seedcount_opt	18.52	1861167669	762
124.1_nom_opt	36.54	732094199	3408
124.1_effrng_seedcount_opt	5.67	139091845	1180
124.1_linear_seedcount	22.04	251253363	12687
124.1_linear_seedcount_opt	15.39	193286908	11812
124.1_nom_opt	131.24
124.1_effrng_seedcount_opt	30.98	963698229	3182
124.1_linear_seedcount	4.90	74113598	2061
124.1_linear_seedcount_opt	8.65	774836892	1121
124.1_nom_opt	15.30	244902563	3027
124.1_effrng_seedcount_opt	27.17	920489480	1362
124.1_linear_seedcount	7.36	214229425	696
124.1_linear_seedcount_opt	12.60	1269174727	548
124.1_nom_opt	8.13	112572659	2312
124.1_effrng_seedcount_opt	18.65	677727599	57
124.1_linear_seedcount	42.74	1418455900	214
124.1_linear_seedcount_opt	15.69	473075319	9515
124.1_nom_opt	102.34
124.1_effrng_seedcount_opt	9.91	299962536	1216
124.1_linear_seedcount	35.75	959311375	5388
124.1_linear_seedcount_opt	9.82	89897387	7519
124.1_nom_opt	7.93	140306439	1269
124.1_effrng_seedcount_opt	20.25	450094909	5770
124.1_linear_seedcount	16.37	508058163	950
124.1_linear_seedcount_opt	10.12	916568058	1278
124.1_nom_opt	15.80	332233395	905
124.1_effrng_seedcount_opt	114.59	3833440546	6014
124.1_linear_seedcount	9.66	268536402	1351
124.1_linear_seedcount_opt	6.56	503094513	1574
124.1_nom_opt	28.94	463792436	6299
124.1_effrng_seedcount_opt	34.46	750958249	9765
124.1_linear_seedcount	25.31	788948533	1452
124.1_linear_seedcount_opt	18.61	164259654	14648
124.1_nom_opt	16.96	365176134	770
124.1_effrng_seedcount_opt	27.99	917122698	2031
124.1_linear_seedcount	24.31	771045259	751
124.1_linear_seedcount_opt	2.94	256732890	398
124.1_nom_opt	16.26	363675325	267
124.1_effrng_seedcount_opt	18.60	624820289	918
124.1_linear_seedcount	26.57	793932174	2478
124.1_linear_seedcount_opt	13.81	1417769248	395
124.1_nom_opt	29.96	645297322	1421
124.1_effrng_seedcount_opt	37.14	1214372242	2509
124.1_linear_seedcount	22.09	654939884	1927
124.1_linear_seedcount_opt	6.48	649708579	240
124.1_nom_opt	122.07
124.1_effrng_seedcount_opt	20.02	623580675	1803
124.1_linear_seedcount	11.19	321036913	1145
124.1_linear_seedcount_opt	11.20	852806389	2680
124.1_nom_opt	60.83	1283016327	4062
124.1_effrng_seedcount_opt	9.56	320908841	557
124.1_linear_seedcount	20.20	458839591	5744
124.1_linear_seedcount_opt	5.30	29721689	4313
124.1_nom_opt	179.21
124.1_effrng_seedcount_opt	97.70	3334022735	4117
124.1_linear_seedcount	8.31	212821684	1680
124.1_linear_seedcount_opt	7.28	631442783	1068
124.1_nom_opt	54.45	1124541370	4069
124.1_effrng_seedcount_opt	98.26	2934325536	12501
124.1_linear_seedcount	34.06	999712255	3573
124.1_linear_seedcount_opt	18.69	1988161215	61
124.1_nom_opt	24.13	513163410	1433
124.1_effrng_seedcount_opt	9.36	211885211	2616
124.1_linear_seedcount	13.04	370108713	1605
124.1_linear_seedcount_opt	22.34	928284015	11894
124.1_nom_opt	105.32	2125092435	9640
124.1_effrng_seedcount_opt	16.00	408803838	3270
124.1_linear_seedcount	18.97	550530450	2045
124.1_linear_seedcount_opt	28.02	1049720975	15836
124.1_nom_opt	8.66	145928331	1491
124.1_effrng_seedcount_opt	84.94	2690927454	8118
124.1_linear_seedcount	34.74	1015743557	3434
124.1_linear_seedcount_opt	2.74	128582565	1342
124.1_nom_opt	86.55	1870743167	3240
124.1_effrng_seedcount_opt	61.74	2214224162	671
124.1_linear_seedcount	19.22	574433932	1575
124.1_linear_seedcount_opt	5.51	470232826	824
124.1_nom_opt	98.35	2126708230	4006
124.1_effrng_seedcount_opt	40.78	993473966	9480
124.1_linear_seedcount	59.82	1676422252	8540
124.1_linear_seedcount_opt	6.68	202166542	4079
124.1_nom_opt	5.42	92091861	1004
124.1_effrng_seedcount_opt	71.70	1924542509	13046
124.1_linear_seedcount	23.99	778745578	509
124.1_linear_seedcount_opt	3.82	288846474	940
124.1_nom_opt	94.53	2000808467	5042
124.1_effrng_seedcount_opt	9.29	158063472	3199
124.1_linear_seedcount	32.32	1044591728	602
124.1_linear_seedcount_opt	2.28	111352086	1078
124.1_nom_opt	18.78	304546393	4045
124.1_effrng_seedcount_opt	6.63	169269430	1464
124.1_linear_seedcount	13.59	445680927	227
124.1_linear_seedcount_opt	18.39	1679015185	2193
124.1_nom_opt	19.15	398678100	1061
124.1_effrng_seedcount_opt	5.99	199713147	255
124.1_linear_seedcount	60.75	1535806443	12238
124.1_linear_seedcount_opt	6.07	592674868	382
124.1_nom_opt	39.67	914573077	64
124.1_effrng_seedcount_opt	56.51	1418530937	12479
124.1_linear_seedcount	0.83	19521850	204
124.1_linear_seedcount_opt	12.66	513389769	6448
124.1_nom_opt	154.04
124.1_effrng_seedcount_opt	42.06	1343682685	3133
124.1_linear_seedcount	16.07	411309942	2636
124.1_linear_seedcount_opt	20.56	2156295657	135
124.1_nom_opt	12.96	262238763	1078
124.1_effrng_seedcount_opt	11.09	363555643	679
124.1_linear_seedcount	5.83	118613352	1746
124.1_linear_seedcount_opt	23.53	2189672379	2526
124.1_nom_opt	17.68	389100451	612
124.1_effrng_seedcount_opt	30.90	1109005131	347
124.1_linear_seedcount	8.45	125433967	4095
124.1_linear_seedcount_opt	3.36	222800417	1071
124.1_nom_opt	105.35	2121464540	8834
124.1_effrng_seedcount_opt	14.08	462386703	1016
124.1_linear_seedcount	17.74	432309479	3983
124.1_linear_seedcount_opt	5.37	491197425	614
124.1_nom_opt	65.50	1391185022	3690
124.1_effrng_seedcount_opt	18.66	614840201	1259
124.1_linear_seedcount	3.84	110219878	464
124.1_linear_seedcount_opt	12.36	49952523	10586
124.1_nom_opt	16.17	309574731	1870
124.1_effrng_seedcount_opt	8.72	255561457	1083
124.1_linear_seedcount	21.26	409473359	7809
124.1_linear_seedcount_opt	8.48	626397836	2055
124.1_nom_opt	28.35	530506585	3671
124.1_effrng_seedcount_opt	2.02	22115052	1049
124.1_linear_seedcount	204.01	1945480334	131206
124.1_linear_seedcount_opt	14.82	1443681215	984
124.1_nom_opt	73.20	1386002280	9154
124.1_effrng_seedcount_opt	11.48	393522610	538
124.1_linear_seedcount	46.06	1517970554	616
124.1_linear_seedcount_opt	27.39	1502168182	11525
124.1_nom_opt	57.15	1257650674	1933
124.1_effrng_seedcount_opt	35.54	1193431700	1808
124.1_linear_seedcount	2.40	24453815	1416
124.1_linear_seedcount_opt	8.33	144903467	6104
124.1_nom_opt	89.87	1807935232	8639
124.1_effrng_seedcount_opt	69.86	2316298944	4003
124.1_linear_seedcount	6.18	51707851	3904
124.1_linear_seedcount_opt	17.39	1500074511	2576
124.1_nom_opt	71.57	1537654835	2802
124.1_effrng_seedcount_opt	38.56	1364926544	512
124.1_linear_seedcount	24.00	9709016	20353
124.1_linear_seedcount_opt	7.31	636653094	1009
124.1_nom_opt	122.48
124.1_effrng_seedcount_opt	88.75	3000812837	4240
124.1_linear_seedcount	18.85	498497614	3304
124.1_linear_seedcount_opt	11.75	654601039	4842
124.1_nom_opt	98.80	2131559876	4293
124.1_effrng_seedcount_opt	59.91	2140243626	413
124.1_linear_seedcount	59.71	1963363697	551
