2	92.73	1074891618	64232	23.40
3	11.64	213333	8456	2.97
0	90.56	80046	65595	23.16
1	2.62	234823347	190	0.69
2	46.13	540503556	27509	11.61
3	93.05	2595848	66540	23.93
0	0.21	33282	152	0.09
1	3.73	338519310	238	0.94
2	105.30	1293448372	68810	26.90
3	126.68	2279210	84932	32.37
0	0.13	21048	81	0.08
1	5.87	119482071	2773	1.60
2	16.25	894645100	3282	4.34
3	325.86	4881838	238810	83.02
0	0.63	20218	439	0.20
1	25.72	1099416254	9191	6.95
2	67.37	1579764	51196	16.95
3	116.41	3285046	80931	29.99
0	0.15	28630	86	0.08
1	35.98	312454946	24539	9.41
2	30.47	17288001	22726	7.72
3	190.32	3774572	136820	48.66
0	0.17	10762	136	0.06
1	4.75	24153540	3357	1.22
2	191.77	1578231637	132813	50.89
3	17.59	2182916	11972	4.50
0	0.27	17335	212	0.08
1	1.33	63819958	506	0.34
2	6.17	359130363	2031	1.58
3	0.56	716700	458	0.16
0	0.17	13450	126	0.08
1	18.36	1601652368	1216	4.81
2	40.49	377451269	27185	10.43
3	11.54	206128	8903	2.95
0	0.18	18905	144	0.08
1	34.29	2763512802	3712	8.71
2	133.18	1060330315	79819	34.00
3	25.23	1064659	12903	6.71
0	102.49	71640	65671	26.37
1	194.07	974673191	68253	50.29
2	372.12	1962910527	140575	5353.29
3	3.48	803989	1209	0.97
0	0.30	14784	131	0.15
1	7.48	259360439	706	2.02
2	9.81	185173932	2027	2.48
3	30.13	1538835	12406	7.74
0	0.37	15914	189	0.16
1	5.97	149383692	1265	1.66
2	85.42	134821526	37820	22.02
3	222.64	2531899	143049	57.89
0	0.24	13722	130	0.13
1	58.48	783318789	33912	14.85
2	238.98	488675980	141166	62.55
3	72.37	1812625	40079	18.83
0	0.22	5971	164	0.08
1	11.34	91954778	7908	2.89
2	82.71	1068701632	38932	21.19
3	127.72	2824738	75564	33.85
0	0.36	26013	140	0.13
1	128.69	1694474778	66528	33.02
2	5.62	351784664	488	1.55
3	17.01	581140	9726	4.32
0	7.49	29765	4580	2.06
1	34.97	511675052	14376	9.04
2	49.22	3527903943	4505	12.72
3	23.89	594203	13866	6.11
0	0.26	11412	146	0.12
1	1.97	171550474	198	1.76
2	13.07	981443293	1627	5.71
3	113.27	253110	66904	29.27
0	0.81	19645	412	0.28
1	9.10	557840318	545	2.31
2	309.42	1378422154	183251	79.57
3	234.41	4168658	151060	60.05
0	0.88	25406	626	0.26
1	4.29	336882807	188	1.11
2	16.06	1195096788	2465	4.22
3	102.70	501193	65260	26.44
0	0.38	10463	223	0.12
1	98.54	3268731226	28417	25.35
2	271.73	3703876331	137703	70.93
3	296.29	4394929	170523	76.05
0	0.26	20503	128	0.13
1	21.49	807873711	5558	5.70
2	58.89	3372974909	9028	18.14
3	104.44	898641	69433	26.47
0	0.24	16316	101	0.09
1	25.40	713778417	9548	8.20
2	5.32	404578840	728	2.44
3	124.15	1242709	70382	32.10
0	0.47	12146	204	0.16
1	37.04	1746263125	9714	13.85
2	371.31	4403683275	197067	94.78
3	12.73	3002088	7950	3.23
0	0.16	18370	126	0.08
1	54.33	3933219996	2932	13.69
2	73.79	159304914	38723	18.66
3	43.30	1285315	29464	10.92
0	3.09	15346	2347	0.81
1	8.50	398509550	2784	2.22
2	1.96	127246433	238	0.49
3	11.74	452157	7458	3.04
0	0.13	29407	48	0.06
1	22.39	1859611611	1263	5.88
2	8.08	103250010	4700	2.05
3	11.35	630581	7333	2.92
0	0.05	6039	27	0.03
1	8.26	647895566	454	2.16
2	128.99	1987128730	69569	32.57
3	19.37	349362	13512	5.17
0	0.23	4580	142	0.10
1	9.35	449908993	3062	2.46
2	6.52	274845309	2514	1.68
3	25.79	224019	17909	6.57
0	0.21	8461	141	0.09
1	3.77	78819909	2134	0.98
2	215.64	2875325884	132564	54.93
3	117.43	1807906	78233	29.91
0	0.17	5299	107	0.10
1	16.78	1421499541	192	4.24
2	128.21	652803435	85198	32.53
3	83.26	402181	58707	20.97
0	0.11	19421	53	0.04
1	20.99	1055602141	5909	5.44
2	349.72	3042934263	204498	90.92
3	4.36	2601596	2166	1.18
0	0.27	34091	169	0.12
1	2.29	51493870	784	0.67
2	57.89	550541571	30733	15.44
3	8.73	542272	6379	2.23
0	0.33	19010	159	0.11
1	5.08	181877556	1508	1.49
2	87.79	1037895029	38360	22.56
3	122.01	2649498	68106	31.05
0	0.25	6487	192	0.08
1	16.69	449837217	8894	4.31
2	53.37	473143723	36995	13.60
3	43.56	2175161	34255	11.09
0	0.16	13116	136	0.08
1	4.55	339867817	992	1.16
2	107.73	1874440061	67044	27.53
3	2.08	1046999	1401	0.56
0	0.10	30100	68	0.04
1	7.15	58995776	4550	1.84
2	28.94	2116868499	6360	7.26
3	21.81	897837	17277	5.49
0	0.28	14560	219	0.08
1	17.10	1645214598	635	4.36
2	14.32	571198595	6661	3.63
3	176.73	1816014	137177	45.08
0	0.20	17511	153	0.08
1	11.15	965958716	1264	2.87
2	38.77	182561889	28881	9.88
3	27.69	222615	21242	7.02
0	0.22	5056	161	0.09
1	13.77	721609018	5056	3.52
2	134.64	4489689854	71112	34.10
3	10.80	978645	8536	2.73
0	0.20	21393	167	0.08
1	27.91	216119891	20161	7.13
2	298.00	3547689193	201574	75.59
3	23.36	2111048	18168	5.90
0	0.15	13744	102	0.09
1	9.81	412074374	3277	2.53
2	15.07	1351158030	1494	3.80
3	157.36	3243100	113426	39.92
0	0.16	17546	103	0.08
1	1.39	11454139	970	0.38
2	7.44	221185393	4089	1.89
3	58.55	404517	41938	14.84
0	0.22	21026	174	0.08
1	4.46	57623610	3282	1.14
2	99.11	591663891	72653	25.18
3	61.61	313992	48561	15.59
0	0.12	13250	85	0.06
1	8.49	198642766	5240	2.15
2	9.80	940815719	471	2.49
3	48.78	540715	37857	12.27
0	0.11	22896	86	0.08
1	19.09	1102690153	6374	4.88
2	121.63	2911173378	71564	31.02
3	347.20	2023082	276058	88.12
0	0.12	17824	87	0.07
1	3.93	48306048	2544	1.01
2	21.31	2107588709	503	5.39
3	146.32	2826883	105719	37.00
0	0.11	8278	80	0.07
1	8.79	47544153	6482	2.23
2	238.64	948846284	179383	60.35
3	277.84	2864669	211245	70.77
0	0.29	7755	195	0.09
1	21.13	107704454	13524	5.38
2	191.25	2033974276	136050	48.56
3	5.23	750786	3872	1.33
0	0.10	28772	79	0.05
1	12.11	88710480	8739	3.09
2	101.11	664946235	76543	25.56
3	101.02	929322	80089	25.62
0	0.15	18472	117	0.08
1	5.85	375590301	1764	1.49
2	90.64	118636429	66016	23.01
3	5.12	477720	3746	1.31
0	0.13	14016	96	0.08
1	2.51	203557638	191	0.65
2	20.71	104731581	15577	5.28
3	63.45	685726	50122	16.13
0	0.24	18551	190	0.08
1	10.90	79643582	8178	2.79
2	158.68	569253876	115940	40.11
3	19.68	2078842	15523	5.04
0	0.20	11003	147	0.08
1	101.41	931141741	66533	25.53
2	94.95	1183116547	67028	24.03
3	540.82	7855903	411881	137.32
0	0.32	16385	235	0.09
1	32.85	1061556830	18195	8.26
2	181.33	815348148	135145	46.21
3	25.40	466495	18144	6.49
0	0.25	8986	171	0.09
1	115.58	2491676456	66770	29.68
2	286.90	3118051150	199712	72.98
3	156.64	846143	121556	39.69
0	0.23	13063	199	0.07
1	5.48	148991748	3047	1.41
2	207.59	1613174303	149783	52.62
3	177.80	1189493	133611	45.31
0	0.32	11494	224	0.09
1	17.53	1497327182	2262	4.40
2	7.52	276522528	3546	1.91
3	133.56	1854653	103998	34.55
0	0.28	28370	186	0.10
1	15.22	894618577	4297	3.90
2	119.75	2747480034	74414	30.24
3	354.10	4743995	277562	90.69
0	0.20	28870	149	0.09
1	8.63	37598760	6355	2.22
2	23.09	791750251	10604	5.91
3	175.18	3620361	136918	44.24
0	0.21	5881	115	0.07
1	116.84	3217194060	68042	29.74
2	151.70	1495637221	108001	40.09
3	180.39	2432856	138406	46.09
0	0.24	19393	191	0.08
1	2.56	232711954	214	0.66
2	107.63	1402025689	75453	27.27
3	16.58	923228	12009	4.28
0	0.16	22018	118	0.08
1	115.12	2716020986	69099	29.21
2	307.44	4969378605	199129	78.05
3	1.38	699490	1077	0.40
0	0.07	30630	60	0.04
1	1.38	49795114	705	0.37
2	21.42	692871488	11808	5.46
3	19.80	528688	14434	5.00
0	0.23	2092	183	0.08
1	13.58	831235034	4299	3.47
2	25.28	1075363226	11758	6.42
3	36.37	525822	28743	9.29
0	0.26	21490	191	0.09
1	9.03	455861890	3499	2.31
2	108.02	1229816021	72988	27.56
3	2.61	621604	1517	0.67
0	84.34	83829	65730	21.30
1	19.97	1472158832	3549	5.08
2	56.95	2035902367	26786	14.33
3	25.66	1553909	20505	6.47
0	0.20	9151	166	0.08
1	20.33	888541711	9419	5.14
2	280.28	1069336838	209096	71.04
3	66.28	417019	52012	17.01
0	0.27	29431	165	0.10
1	30.90	69838358	23827	7.77
2	488.90	5212725418	341896	124.21
3	93.79	2519684	66797	23.78
0	0.10	21983	82	0.04
1	1.18	94352741	210	0.31
2	36.67	111562614	27593	9.34
3	174.03	2216782	133327	44.07
0	0.17	29099	119	0.08
1	3.82	223828563	1256	0.98
2	10.90	625262273	3749	2.75
3	1.16	1308597	826	0.35
0	0.32	16134	208	0.10
1	12.36	1173868295	733	3.16
2	106.44	1261342144	69583	27.14
3	87.69	518891	68275	22.21
0	0.29	10241	200	0.09
1	0.88	32133172	313	0.29
2	19.74	168106994	14039	4.96
3	35.33	1266884	26760	8.92
0	90.98	78946	65745	23.36
1	25.73	467312203	16548	6.47
2	34.88	439239481	24314	8.75
3	28.48	881039	21229	7.21
0	0.25	16234	192	0.08
1	44.80	3742865265	5475	11.46
2	133.21	1075974337	96004	33.60
3	166.81	2826563	130861	42.21
0	0.25	41510	176	0.10
1	1.22	4974206	762	0.31
2	28.72	617600903	17783	7.28
3	57.21	3002670	43727	14.66
0	90.33	108597	65673	22.81
1	5.34	403936335	1005	1.37
2	39.00	184277242	29256	9.78
3	105.91	1100525	82335	27.02
0	0.12	12973	69	0.05
1	0.83	1033425	486	0.23
2	47.23	1241176892	28125	11.88
3	117.64	1313782	90513	29.71
0	0.27	27879	203	0.09
1	6.80	606131117	743	1.72
2	22.36	691262944	12343	5.64
3	12.20	998429	9128	3.11
0	0.26	12636	186	0.09
1	100.31	716433533	74463	25.32
2	53.18	1374097915	31150	13.35
3	6.17	299614	4621	1.58
0	79.89	85289	65658	20.17
1	19.93	1195546930	6086	5.23
2	196.02	832980676	148515	50.52
3	86.06	1990644	66280	21.87
0	0.12	18664	103	0.08
1	4.06	255042848	1221	1.05
2	180.48	1652929012	129167	45.65
3	231.97	1442316	170702	59.57
0	0.16	17226	109	0.08
1	8.23	46366387	5870	2.09
2	37.30	610867466	23528	9.45
3	52.39	1709386	41214	13.29
0	0.06	6175	35	0.03
1	14.57	1023566793	2769	3.67
2	16.73	387226979	9957	4.24
3	4.83	519936	3553	1.27
0	0.09	12379	58	0.03
1	0.67	25421549	242	0.17
2	3.30	115324676	1742	0.84
3	27.01	640475	18563	6.81
0	0.29	12705	223	0.08
1	9.01	279559618	4844	2.31
2	16.22	396305641	10191	4.10
3	0.66	779125	470	0.19
0	0.11	6776	77	0.03
1	0.90	65799503	203	0.25
2	292.25	1033918878	219124	73.97
3	6.43	802700	3885	1.68
0	0.29	26709	208	0.09
1	9.73	620196129	2850	2.51
2	51.10	54461203	38373	13.19
3	11.89	487354	9496	3.00
0	0.24	14088	189	0.08
1	4.68	454670773	209	1.19
2	212.35	2480017738	147687	53.96
3	47.60	1077692	35513	12.03
0	0.27	25050	215	0.08
1	5.36	328364633	1751	1.36
2	119.37	969929674	87601	30.19
3	139.21	1329203	106179	35.25
0	0.13	31385	96	0.04
1	10.73	939494759	1222	2.71
2	10.89	1020090130	708	2.79
3	7.66	731948	6128	1.96
0	0.07	10271	45	0.03
1	62.64	527903997	44058	15.92
2	14.61	342489620	8809	3.70
3	147.17	2480174	110832	37.44
0	0.26	4833	181	0.09
1	17.04	1207478083	4033	4.36
2	3.63	78562601	2285	0.93
3	5.25	952874	3793	1.36
0	0.14	9852	100	0.06
1	29.84	1027322201	15480	7.55
2	94.69	492295364	69948	23.90
3	140.80	544971	110755	35.61
0	0.09	12978	75	0.08
1	6.26	470278665	1336	1.61
2	22.76	1460092230	6506	5.77
3	195.93	1115550	143517	49.98
0	0.08	5777	65	0.04
1	100.26	403249764	69847	25.35
2	11.15	127955948	7862	2.82
3	204.68	2442335	154616	51.83
0	0.25	9856	154	0.10
1	101.58	558218062	71427	25.66
2	2.95	168886793	1010	0.75
3	147.08	910071	109120	37.22
0	0.18	16982	137	0.08
1	38.25	3725536630	1477	9.81
2	18.28	731093790	8807	4.65
3	11.52	254339	8224	2.94
0	0.25	18842	195	0.08
1	52.36	193420352	40163	13.19
2	43.63	715251612	26540	11.05
3	0.31	200228	227	0.09
0	0.25	26026	193	0.08
1	95.08	918229136	66518	24.26
2	6.92	488429494	1739	1.76
3	124.46	600576	96261	31.47
0	85.46	79068	65727	21.79
1	10.22	641380590	3093	2.60
2	108.12	974903645	75445	27.63
3	107.25	2574473	81395	27.44
0	0.08	19916	47	0.02
1	10.54	423674569	4581	2.66
2	15.76	142779954	10719	4.00
3	33.11	232844	24291	8.43
0	0.19	15522	131	0.09
1	7.32	298158471	2861	1.88
2	187.57	1493539611	128594	47.41
3	88.63	777001	68058	22.67
0	0.13	22684	92	0.09
1	13.24	1147540846	1579	3.38
2	98.92	1464198439	65759	25.04
3	57.02	582626	43475	14.43
0	0.16	2403	143	0.08
1	7.50	531554383	1461	1.94
2	2.36	143852365	716	0.61
3	109.72	1211798	79899	27.94
0	0.16	19167	127	0.08
1	6.21	69301113	4030	1.64
2	24.61	250658919	16323	6.57
3	113.70	4085832	87857	28.88
0	0.22	19975	160	0.09
1	3.85	190314064	1491	0.98
2	98.09	1339820087	67056	24.86
3	0.97	770795	723	0.26
0	0.16	38096	132	0.08
1	4.77	224077210	2029	1.22
2	17.27	1746323515	220	4.36
3	20.22	228933	14303	5.19
0	0.16	4979	113	0.09
1	22.36	2126713290	1217	5.68
2	85.11	567045488	62923	21.56
3	49.63	2832806	38261	12.49
0	0.26	11348	201	0.08
1	5.18	257146541	1990	1.33
2	32.32	277328528	23270	8.14
3	0.27	807234	202	0.08
0	0.03	26240	17	0.01
1	4.18	399369636	210	1.09
2	11.70	506197852	5333	2.97
3	9.24	533487	6861	2.39
0	0.21	28232	145	0.09
1	7.84	433569256	1996	2.06
2	269.80	1802139895	201188	68.56
3	17.35	277456	13020	4.43
0	1.67	24397	1243	0.44
1	30.27	933269764	16646	7.70
2	98.20	1599423456	67290	24.91
3	43.03	475024	31982	10.86
0	0.14	20436	100	0.08
1	1.59	28021792	986	0.42
2	84.79	496772251	62269	21.52
3	80.12	2093874	61575	20.14
0	0.12	13135	90	0.04
1	5.56	418628066	1218	1.42
2	41.41	590466641	26150	10.97
3	66.55	1042757	47482	16.74
0	0.28	14370	208	0.10
1	0.58	34406468	199	0.17
2	8.98	722973573	1519	2.30
3	10.81	749665	7962	2.78
0	0.21	24979	163	0.08
1	12.89	1248489623	637	3.31
2	108.93	2028532442	69110	27.50
3	12.21	884320	9388	3.08
0	0.21	12759	157	0.08
1	15.29	917128348	5061	3.87
2	2.32	40247149	1491	0.61
3	12.63	1270465	9922	3.20
0	0.14	14489	100	0.07
1	25.64	259614655	18123	6.43
2	104.48	1928486176	66791	26.72
3	4.76	411008	3875	1.24
0	0.25	19274	176	0.08
1	25.44	2504540916	979	6.48
2	4.30	130557794	2276	1.10
3	12.94	778863	9238	3.29
0	0.15	23083	111	0.08
1	2.32	146536288	723	0.61
2	99.07	666389623	71074	25.03
3	2.14	527218	1753	0.56
0	0.21	9839	167	0.08
1	2.08	31772941	1264	0.54
2	145.96	2562140031	96737	36.80
3	18.51	728077	14115	4.66
0	0.32	17810	220	0.10
1	29.71	2359492142	4563	7.47
2	5.06	21233400	3531	1.29
3	67.65	395995	47979	17.10
0	0.19	18439	155	0.08
1	9.30	370293034	4580	2.38
2	219.53	3429546681	145622	55.39
3	8.40	324177	5169	2.15
0	0.11	4868	89	0.07
1	3.32	151040605	986	0.85
2	13.35	812590721	4042	3.40
3	295.55	2042515	222653	75.41
0	0.20	9808	147	0.08
1	3.09	87411838	1772	0.80
2	21.54	397581484	13917	5.84
3	6.48	1153991	5088	1.66
0	0.20	30484	166	0.08
1	47.56	1604775271	25373	12.01
2	36.27	330640713	25104	9.19
3	30.40	3027281	23552	7.86
0	0.18	23163	112	0.10
1	5.83	342630748	1242	1.49
2	112.57	2461319890	68566	28.44
3	103.78	2239825	80650	26.55
0	0.16	11277	118	0.07
1	11.77	670512855	4068	3.00
2	275.06	1961374555	202138	69.87
3	1.78	1032879	1267	0.47
0	0.21	23695	167	0.08
1	36.33	492260329	24115	9.16
2	109.09	455981008	75975	27.78
3	91.54	805824	72166	23.65
0	0.10	23280	85	0.07
1	18.57	796631283	8405	4.70
2	17.60	245880490	11492	4.49
3	21.58	242081	14989	5.48
0	0.30	11130	221	0.09
1	15.11	1398159160	1243	3.82
2	107.04	1253913137	74186	27.40
3	113.38	1160858	89866	29.15
0	0.30	5929	212	0.09
1	2.90	123842482	1006	0.75
2	27.91	2672734525	1490	7.10
3	266.80	2088524	207044	67.43
0	0.17	26740	137	0.08
1	5.95	247018651	2766	1.53
2	89.87	590797655	65466	22.86
3	113.75	1128783	89289	29.05
0	0.28	27132	202	0.09
1	14.51	1236442758	1736	3.67
2	39.21	7775764	29979	9.94
3	14.15	1758437	11194	3.59
0	0.17	15613	140	0.08
1	100.93	1541579758	66024	25.46
2	233.70	1119361309	169611	59.20
3	28.19	1350795	21367	7.10
0	0.17	26488	125	0.08
1	27.51	699371375	16650	6.96
2	35.61	378501697	25707	9.00
3	102.79	4002998	73367	26.11
0	0.25	12340	185	0.08
1	6.61	578391245	710	1.68
2	395.52	3220935121	275098	100.40
3	87.31	1240352	67012	22.14
0	0.05	15493	40	0.02
1	40.04	1849155478	17112	10.14
2	41.15	52933522	32363	10.31
3	2.55	1690047	2003	0.65
0	0.07	7001	55	0.04
1	91.06	339523976	70176	23.09
2	34.22	133972209	25659	8.67
3	1.87	596888	1465	0.49
0	0.25	8512	205	0.08
1	3.93	252598223	798	1.05
2	12.95	144321030	8308	3.27
3	168.92	732562	131052	42.77
0	0.10	15464	72	0.05
1	105.69	1305500459	72326	26.87
2	131.86	1846493606	84185	33.32
3	93.32	1052507	71027	23.75
0	0.16	26380	96	0.10
1	9.65	115576910	6354	2.46
2	33.92	259807671	24524	8.56
3	75.31	455963	59824	18.93
0	0.14	4230	95	0.08
1	5.65	466763408	209	1.44
2	90.96	190219926	69334	22.93
3	25.88	781947	18699	6.65
0	0.26	12125	188	0.08
1	132.31	4055654881	72541	33.66
2	183.58	1557776379	134361	46.77
3	2.68	222966	2016	0.69
0	0.23	6186	184	0.08
1	33.28	2630365561	6181	8.42
2	201.99	2940265221	133811	50.93
3	24.86	1172830	18147	6.28
0	0.27	14854	203	0.09
1	7.10	493951825	1759	1.80
2	28.46	56556014	20683	7.19
3	4.86	1212353	3800	1.23
0	0.28	22222	210	0.09
1	15.69	754931706	6517	3.99
2	672.83	5585290974	474844	170.89
3	92.01	1055761	70434	23.48
0	0.14	16074	114	0.08
1	18.43	945488046	6708	4.66
2	93.61	279550956	70523	24.04
3	262.75	3714441	206472	66.81
0	0.31	25503	200	0.10
1	26.07	2608524042	500	6.54
2	365.10	2579171309	262383	92.55
3	289.01	2329601	222959	73.33
0	0.28	19695	219	0.08
1	11.20	434163151	5515	2.86
2	98.92	3190479129	54492	24.81
3	31.63	1058353	23983	7.97
0	84.17	79588	65617	21.81
1	12.42	976470661	1477	3.13
2	311.27	2421371233	226711	79.20
3	5.57	872940	3901	1.49
0	0.13	11697	108	0.08
1	10.15	782696093	2012	2.60
2	227.82	1825443234	164897	57.99
3	7.53	3545768	5826	1.93
0	0.19	41604	141	0.08
1	11.59	772995481	3070	2.99
2	268.70	1211596354	199102	68.14
3	64.44	276047	48415	16.59
0	0.17	8081	138	0.08
1	11.33	1091270309	489	2.84
2	282.43	2064150593	212258	71.66
3	267.64	3566667	203833	67.77
0	0.13	10119	101	0.08
1	12.79	386434996	6860	3.28
2	28.57	507585008	19251	7.20
3	23.60	824936	17301	5.96
0	0.18	11834	143	0.08
1	199.61	2426769400	133833	50.74
2	117.33	2591580097	73157	29.75
3	2.35	1552732	1835	0.63
0	88.23	110493	65696	22.34
1	31.87	3001881753	1999	8.02
2	220.64	3467220722	136745	56.29
3	45.17	371700	33608	11.39
0	0.06	6253	44	0.04
1	15.85	1606664924	208	4.00
2	94.71	692219944	71032	23.89
3	125.83	6408318	94939	31.77
0	0.20	19702	159	0.08
1	0.69	6553995	477	0.19
2	139.38	2916523133	79078	35.45
3	170.92	477664	132477	43.41
0	91.23	93960	65762	23.07
1	2.74	254509043	218	0.72
2	17.19	552720988	8491	4.38
3	9.27	317189	6777	2.36
0	0.23	9376	177	0.08
1	27.04	2380951749	3035	6.84
2	94.97	1048660902	67278	23.90
3	109.23	1342848	76592	27.75
0	0.15	5064	112	0.08
1	7.17	506460164	1596	1.87
2	143.68	378022840	103794	36.17
3	204.48	2285102	153042	51.79
0	0.18	38691	152	0.07
1	6.87	674464604	235	1.74
2	214.22	2206600117	142272	54.49
3	20.82	1478776	15881	5.28
0	0.06	6923	39	0.03
1	4.21	188160494	1762	1.10
2	183.86	1567945627	131526	46.58
3	94.46	231377	72388	24.37
0	0.27	23433	212	0.09
1	2.88	130065609	1259	0.74
2	1.81	96025189	718	0.47
3	103.10	559964	79980	26.52
0	0.20	17644	162	0.08
1	6.62	60433775	4834	1.69
2	120.90	888783848	87024	30.89
3	68.13	784189	55912	17.10
0	0.24	35171	185	0.08
1	92.68	688279740	68278	23.56
2	112.47	2400116588	68127	28.64
3	25.91	1796848	18771	6.55
0	0.20	8742	132	0.11
1	1.60	61230238	756	0.41
2	674.64	7437597341	479210	170.85
3	11.43	771320	8685	2.91
0	0.21	3578	166	0.09
1	13.89	548616236	6856	3.56
2	15.39	732411053	6195	3.92
3	45.13	1977071	34832	11.44
0	0.20	16739	157	0.08
1	7.50	638362929	978	1.93
2	45.67	707238019	28125	11.56
3	166.85	6963085	133873	42.50
0	59.07	56282	47454	14.82
1	45.36	386899506	30144	11.56
2	4.28	295347174	969	1.11
3	37.25	1025544	27842	9.58
0	0.21	16866	165	0.08
1	8.37	281203526	4474	2.13
2	19.45	530942938	11080	4.89
3	95.54	925338	72657	24.29
0	0.08	18467	57	0.04
1	25.60	2004632713	3549	6.71
2	211.61	1657888605	155208	53.66
3	175.95	1343649	137445	44.56
0	0.30	13196	231	0.09
1	13.74	977231774	3289	3.50
2	134.40	1147198767	90098	34.13
3	36.46	913507	29004	9.18
0	0.32	12977	215	0.10
1	5.37	443531249	749	1.36
2	75.98	509350844	52944	19.38
3	85.49	1917496	68326	21.75
0	0.25	15676	209	0.08
1	7.55	130239881	4873	1.94
2	60.22	15561588	47741	15.10
3	288.30	2906682	220624	73.01
0	0.26	20381	203	0.08
1	17.43	913237965	6683	4.47
2	180.16	991240490	136403	45.61
3	23.85	489416	18697	6.14
0	0.59	7945	458	0.17
1	12.54	743915850	4075	3.18
2	109.44	1943819070	67796	28.24
3	3.55	1653613	2615	0.92
0	0.15	3397	112	0.08
1	91.22	683666154	65767	22.98
2	7.16	470547992	2027	1.84
3	108.71	486868	81012	28.09
0	0.09	20380	62	0.06
1	13.08	839085273	4030	3.35
2	87.97	212782904	67031	22.21
3	92.20	1769985	69869	23.48
0	0.08	12732	49	0.04
1	48.05	342216976	35006	12.16
2	137.49	796994017	103401	34.60
3	50.55	1425040	39392	12.70
0	0.16	11481	111	0.07
1	90.63	2107300933	50006	23.03
2	38.60	1037874158	20425	9.89
3	11.18	147458	8147	2.83
0	0.13	5827	96	0.08
1	44.16	1868650272	20729	11.20
2	95.10	875198610	69573	23.98
3	91.89	1084190	70352	23.40
0	0.17	4025	133	0.08
1	12.36	1007398724	2000	3.16
2	225.02	2053920955	161106	57.02
3	91.41	213836	71408	23.31
0	0.22	6365	175	0.08
1	24.31	2472224125	247	6.12
2	27.66	135331685	20716	7.10
3	19.70	1849812	15116	5.01
0	0.22	14367	150	0.09
1	22.38	126423089	15424	5.75
2	21.52	371539480	13536	5.43
3	3.73	703138	2804	0.97
0	0.18	31961	150	0.07
1	12.58	614747962	4825	3.18
2	20.42	625022342	11065	5.22
3	229.32	1914630	169927	57.91
0	0.15	15467	88	0.07
1	4.14	43477732	2783	1.06
2	4.86	115090000	2756	1.26
3	187.11	1574194	146101	47.39
0	0.15	25795	112	0.07
1	11.81	1154726620	446	2.98
2	13.90	776444225	4966	3.53
3	85.72	2076730	65766	21.84
0	0.05	15454	42	0.03
1	14.38	836552372	4567	3.65
2	145.31	1095681446	103496	36.64
3	10.80	1010485	7681	2.75
0	0.13	9100	90	0.08
1	11.61	156854717	6513	3.07
2	51.55	40833726	38334	12.95
3	71.39	580204	51468	17.99
0	0.08	16936	61	0.06
1	18.08	743682751	8405	4.60
2	19.62	801867634	9192	5.03
3	77.46	700003	60865	19.44
0	0.20	25715	151	0.08
1	9.40	548109620	2934	2.42
2	18.13	1764570334	711	4.60
3	17.60	860221	14024	4.52
0	0.17	8451	113	0.10
1	13.26	258176000	8055	3.37
2	11.15	1013438188	976	2.83
3	96.57	2455346	69833	24.44
0	0.62	9176	481	0.16
1	7.07	485903288	1735	1.83
2	168.30	118342004	129853	42.53
3	144.61	3411557	111076	36.46
0	0.27	13772	215	0.08
1	35.50	588791496	22722	9.02
2	232.22	1570120903	174802	58.83
3	286.18	2793207	226894	72.76
0	0.15	9428	109	0.06
1	55.08	2377735910	22910	13.97
2	35.63	1753968767	13248	9.12
3	37.55	1496058	28895	9.48
0	0.17	16950	141	0.08
1	1.13	79383254	245	0.30
2	200.75	3010279218	135123	50.86
3	178.26	2172609	142522	45.41
0	0.27	23870	206	0.08
1	6.48	381368765	1847	1.74
2	11.29	304760332	6085	2.91
3	219.15	3440415	163354	55.66
0	0.29	24979	224	0.09
1	1.02	73285654	218	0.27
2	162.69	632664088	117790	41.92
3	32.98	357228	24567	8.32
0	0.13	12299	98	0.07
1	29.92	227542860	22219	7.56
2	4.65	71234987	3018	1.19
3	196.18	2208740	151244	50.14
0	0.19	11659	148	0.08
1	8.05	600275136	1658	2.06
2	88.41	388105695	68153	22.36
3	261.36	2224949	203729	66.66
0	0.16	7859	135	0.08
1	24.74	2177354341	2768	6.29
2	3.69	210675965	1226	0.94
3	54.57	307205	43755	13.77
0	0.23	18261	164	0.09
1	7.57	679812253	744	1.93
2	156.65	2662315971	98768	39.48
3	113.94	721812	85731	29.19
0	0.11	12168	86	0.04
1	2.53	197893131	474	0.66
2	11.35	332710930	6603	2.90
3	94.68	598535	71650	23.92
0	0.07	14405	47	0.02
1	5.13	271729465	1712	1.33
2	16.88	963526108	5564	4.26
3	100.33	354304	75301	25.22
0	0.34	17422	212	0.10
1	34.70	1339589585	17365	8.78
2	26.19	892198820	12394	6.62
3	173.83	2486807	136412	44.09
0	0.20	7817	162	0.08
1	3.07	216977190	720	0.79
2	182.46	1340641572	131265	46.47
3	15.14	1186062	12268	3.83
0	0.12	21531	90	0.05
1	5.71	555920732	228	1.45
2	47.35	891039992	30585	11.94
3	19.88	2509708	13863	5.10
0	0.16	10099	121	0.07
1	5.23	478120740	465	1.35
2	16.86	1161816784	4288	4.29
3	104.16	1801834	76814	26.42
0	0.03	6266	24	0.02
1	22.76	1528551588	6383	5.73
2	175.59	627510240	133323	44.56
3	58.77	592359	46769	14.83
0	0.18	16276	117	0.10
1	1.31	93275017	230	0.34
