124.1_para_linear_biomes	15.78	1315559966	671	3.95	3
124.1_para_linear_biomes	41.23	3317482069	3191	10.36	3
124.1_para_linear_biomes	26.65	1539662270	6157	6.68	3
124.1_para_linear_biomes	9.22	600975183	1886	2.33	3
124.1_para_linear_biomes	6.35	555963095	84	1.59	3
124.1_para_linear_biomes	8.92	740787985	529	2.23	3
124.1_para_linear_biomes	10.54	688414276	1351	2.64	3
124.1_para_linear_biomes	12.39	538632944	4620	3.11	3
124.1_para_linear_biomes	39.18	3300266601	1581	9.83	3
124.1_para_linear_biomes	5.56	478822199	138	1.39	3
124.1_para_linear_biomes	11.44	970822763	399	2.86	3
124.1_para_linear_biomes	16.52	1301515157	1480	4.18	3
124.1_para_linear_biomes	57.71	4781929444	3005	14.43	3
124.1_para_linear_biomes	16.28	1132408174	2394	4.07	3
124.1_para_linear_biomes	13.57	901446883	2732	3.40	3
124.1_para_linear_biomes	22.88	1783565103	2042	5.72	3
124.1_para_linear_biomes	9.25	713348107	949	2.32	3
124.1_para_linear_biomes	0.63	48840461	72	0.16	3
124.1_para_linear_biomes	21.77	1146176551	6959	5.48	3
124.1_para_linear_biomes	5.00	345987256	790	1.27	3
124.1_para_linear_biomes	14.13	905407929	2912	3.57	3
124.1_para_linear_biomes	9.13	728627829	553	2.28	3
124.1_para_linear_biomes	45.34	1995192542	17765	11.37	3
124.1_para_linear_biomes	25.84	1583545794	6233	6.48	3
124.1_para_linear_biomes	19.46	1430216210	2874	4.86	3
124.1_para_linear_biomes	41.92	2219087941	13113	10.51	3
124.1_para_linear_biomes	47.18	3158844960	9187	11.84	3
124.1_para_linear_biomes	13.20	823841216	2975	3.34	3
124.1_para_linear_biomes	6.96	566434400	370	1.74	3
124.1_para_linear_biomes	20.27	1111380380	5625	5.11	3
124.1_para_linear_biomes	36.09	1076698327	17998	9.05	3
124.1_para_linear_biomes	18.77	1283622087	3418	4.72	3
124.1_para_linear_biomes	9.42	551117601	2563	2.41	3
124.1_para_linear_biomes	33.86	2582616979	3515	8.48	3
124.1_para_linear_biomes	7.94	681194835	158	2.03	3
124.1_para_linear_biomes	3.14	240120672	79	0.78	3
124.1_para_linear_biomes	20.36	799879987	7617	5.13	3
124.1_para_linear_biomes	26.22	1913289437	3447	6.57	3
124.1_para_linear_biomes	13.77	1120957789	1010	3.61	3
124.1_para_linear_biomes	9.92	755636939	1032	2.48	3
124.1_para_linear_biomes	17.40	921631577	5210	4.39	3
124.1_para_linear_biomes	55.88	4820341052	1587	13.98	3
124.1_para_linear_biomes	26.88	2148377888	1640	6.76	3
124.1_para_linear_biomes	49.90	2577220310	15935	12.51	3
124.1_para_linear_biomes	46.97	3283085483	8011	11.76	3
124.1_para_linear_biomes	54.96	570886534	37368	13.79	3
124.1_para_linear_biomes	28.65	1698032668	7288	7.17	3
124.1_para_linear_biomes	12.10	945778140	1127	3.03	3
124.1_para_linear_biomes	13.83	813205545	3609	3.50	3
124.1_para_linear_biomes	17.41	1333162064	1636	4.36	3
124.1_para_linear_biomes	4.07	253426060	855	1.07	3
124.1_para_linear_biomes	14.95	1277136907	439	3.74	3
124.1_para_linear_biomes	7.02	571142377	419	1.76	3
124.1_para_linear_biomes	19.20	1131385203	4822	4.82	3
124.1_para_linear_biomes	10.04	757237252	993	2.51	3
124.1_para_linear_biomes	28.95	1679818441	7464	7.28	3
124.1_para_linear_biomes	1.55	103507232	182	0.39	3
124.1_para_linear_biomes	19.87	1167467626	4972	5.00	3
124.1_para_linear_biomes	8.87	588083537	1671	2.24	3
124.1_para_linear_biomes	20.22	1771691344	190	5.39	3
124.1_para_linear_biomes	9.46	729264890	1028	2.41	3
124.1_para_linear_biomes	17.61	1062564866	4300	4.42	3
124.1_para_linear_biomes	13.36	736014288	3844	3.36	3
124.1_para_linear_biomes	31.57	1764529576	8665	7.92	3
124.1_para_linear_biomes	12.16	874002011	1761	3.06	3
124.1_para_linear_biomes	4.88	376124018	547	1.22	3
124.1_para_linear_biomes	28.02	1875671622	5687	7.04	3
124.1_para_linear_biomes	16.27	1094290554	2791	4.08	3
124.1_para_linear_biomes	31.69	1789699804	9014	7.96	3
124.1_para_linear_biomes	5.52	369186524	1048	1.41	3
124.1_para_linear_biomes	47.04	2139472383	17594	11.80	3
124.1_para_linear_biomes	26.46	2267297595	529	6.77	3
124.1_para_linear_biomes	6.26	383891872	1004	1.57	3
124.1_para_linear_biomes	28.55	2082297160	3894	7.14	3
124.1_para_linear_biomes	26.22	1522332118	6630	6.61	3
124.1_para_linear_biomes	13.82	912655617	2306	3.47	3
124.1_para_linear_biomes	22.55	1819441696	1112	5.64	3
124.1_para_linear_biomes	1.90	126063597	324	0.47	3
124.1_para_linear_biomes	10.22	785193132	1102	2.57	3
124.1_para_linear_biomes	23.24	1545415215	4355	5.83	3
124.1_para_linear_biomes	7.02	494681778	1126	1.79	3
124.1_para_linear_biomes	64.21	2888012995	23013	16.10	3
124.1_para_linear_biomes	27.81	1762663975	5828	6.99	3
124.1_para_linear_biomes	22.55	1780693757	1852	5.64	3
124.1_para_linear_biomes	17.05	1229570074	2494	4.26	3
124.1_para_linear_biomes	11.13	810116379	1395	2.84	3
124.1_para_linear_biomes	8.09	605188264	689	2.02	3
124.1_para_linear_biomes	15.54	1150897837	1805	3.89	3
124.1_para_linear_biomes	3.19	176568581	829	0.83	3
124.1_para_linear_biomes	31.07	2688531077	614	7.77	3
124.1_para_linear_biomes	22.77	1462752194	4451	5.73	3
124.1_para_linear_biomes	23.14	1268855314	6511	5.84	3
124.1_para_linear_biomes	2.91	204460232	455	0.73	3
124.1_para_linear_biomes	12.37	813213310	2413	3.10	3
124.1_para_linear_biomes	5.72	275975792	1956	1.44	3
124.1_para_linear_biomes	44.41	1957372333	16536	11.14	3
124.1_para_linear_biomes	22.53	1664141566	2764	5.65	3
124.1_para_linear_biomes	16.42	1119462593	2947	4.12	3
124.1_para_linear_biomes	6.46	556594152	109	1.62	3
124.1_para_linear_biomes	20.09	1114246956	5682	5.07	3
124.1_para_linear_biomes	12.86	746581911	3537	3.25	3
124.1_para_linear_biomes	8.15	603219653	985	2.04	3
124.1_para_linear_biomes	34.97	2795292376	2900	8.76	3
124.1_para_linear_biomes	6.72	531077732	481	1.69	3
124.1_para_linear_biomes	41.22	2805207787	7294	10.31	3
124.1_para_linear_biomes	14.41	1273531666	18	3.61	3
124.1_para_linear_biomes	37.96	3350857009	285	10.44	3
124.1_para_linear_biomes	4.73	411681198	51	1.18	3
124.1_para_linear_biomes	4.83	359160119	569	1.26	3
124.1_para_linear_biomes	12.75	795442829	2060	3.22	3
124.1_para_linear_biomes	15.65	1278609914	860	3.92	3
124.1_para_linear_biomes	11.62	876849152	854	2.91	3
124.1_para_linear_biomes	4.71	335671206	738	1.18	3
124.1_para_linear_biomes	20.53	1596488693	2252	5.33	3
124.1_para_linear_biomes	9.18	781414990	273	2.29	3
124.1_para_linear_biomes	11.88	913220005	1112	2.97	3
124.1_para_linear_biomes	30.66	1725326060	8146	7.69	3
124.1_para_linear_biomes	13.21	745278285	3472	3.36	3
124.1_para_linear_biomes	39.87	2697577874	7226	9.97	3
124.1_para_linear_biomes	10.17	783277734	446	2.55	3
124.1_para_linear_biomes	37.70	1416007744	16464	9.46	3
124.1_para_linear_biomes	37.41	1996473350	11248	9.39	3
124.1_para_linear_biomes	22.99	1859931436	1483	5.75	3
124.1_para_linear_biomes	9.67	682248642	1460	2.42	3
124.1_para_linear_biomes	13.40	768218527	3476	3.37	3
124.1_para_linear_biomes	9.58	509134699	2973	2.41	3
124.1_para_linear_biomes	21.12	1396713810	3747	5.28	3
124.1_para_linear_biomes	21.98	1829882187	824	5.50	3
124.1_para_linear_biomes	8.65	679620490	721	2.16	3
124.1_para_linear_biomes	85.07	3418260964	35988	21.31	3
124.1_para_linear_biomes	4.16	361953010	110	1.06	3
124.1_para_linear_biomes	21.17	1399601495	3787	5.68	3
124.1_para_linear_biomes	14.35	462160012	6966	3.61	3
124.1_para_linear_biomes	13.49	1059800482	1079	3.37	3
124.1_para_linear_biomes	11.39	866267633	1254	2.85	3
124.1_para_linear_biomes	10.78	658090149	2549	2.73	3
124.1_para_linear_biomes	7.62	543023427	1167	1.93	3
124.1_para_linear_biomes	10.58	776526877	1371	2.65	3
124.1_para_linear_biomes	2.50	167223430	460	0.62	3
124.1_para_linear_biomes	26.16	1828702684	4500	6.56	3
124.1_para_linear_biomes	7.96	643530227	671	1.99	3
124.1_para_linear_biomes	1.68	128575913	135	0.42	3
124.1_para_linear_biomes	57.33	3379465939	14710	14.40	3
124.1_para_linear_biomes	7.59	626642266	395	1.90	3
124.1_para_linear_biomes	14.16	902578413	2904	3.59	3
124.1_para_linear_biomes	21.53	1106353621	6925	5.45	3
124.1_para_linear_biomes	16.76	1198452918	2080	4.20	3
124.1_para_linear_biomes	38.41	1825445575	13843	9.67	3
124.1_para_linear_biomes	2.51	212379542	117	0.63	3
124.1_para_linear_biomes	31.99	2475264776	3385	8.05	3
124.1_para_linear_biomes	8.58	742057710	206	2.15	3
124.1_para_linear_biomes	6.32	436880436	1045	1.58	3
124.1_para_linear_biomes	47.86	2508485507	14806	12.03	3
124.1_para_linear_biomes	42.06	1785651448	16542	10.56	3
124.1_para_linear_biomes	2.55	145691027	726	0.65	3
124.1_para_linear_biomes	11.38	664570231	2139	2.89	3
124.1_para_linear_biomes	21.89	1558733248	3111	5.48	3
124.1_para_linear_biomes	23.72	1814983872	2414	5.97	3
124.1_para_linear_biomes	10.94	690971413	2483	2.77	3
124.1_para_linear_biomes	18.38	1321653053	2795	4.62	3
124.1_para_linear_biomes	20.24	1200873902	5355	6.52	3
124.1_para_linear_biomes	76.17	2245756589	37600	19.09	3
124.1_para_linear_biomes	29.41	1922277998	6027	7.40	3
124.1_para_linear_biomes	8.91	731361081	467	2.30	3
124.1_para_linear_biomes	21.47	1794555907	910	5.37	3
124.1_para_linear_biomes	36.59	1968524267	10827	9.18	3
124.1_para_linear_biomes	13.99	763355249	4078	3.55	3
124.1_para_linear_biomes	37.50	2474746001	7395	9.40	3
124.1_para_linear_biomes	13.24	1115010927	543	3.32	3
124.1_para_linear_biomes	41.13	2303261562	11990	10.33	3
124.1_para_linear_biomes	11.96	949967119	972	3.00	3
124.1_para_linear_biomes	28.42	1393415010	9306	7.17	3
124.1_para_linear_biomes	2.83	228896566	180	0.71	3
124.1_para_linear_biomes	8.07	585411477	1086	2.03	3
124.1_para_linear_biomes	12.16	930663279	762	3.05	3
124.1_para_linear_biomes	12.03	1005617304	667	3.01	3
124.1_para_linear_biomes	3.49	225412194	409	0.87	3
124.1_para_linear_biomes	33.00	1849232768	9319	8.31	3
124.1_para_linear_biomes	9.33	714972086	699	2.34	3
124.1_para_linear_biomes	1.86	128209693	105	0.47	3
124.1_para_linear_biomes	7.56	573358559	833	1.92	3
124.1_para_linear_biomes	13.14	1122592636	328	3.33	3
124.1_para_linear_biomes	10.93	726213881	2091	2.75	3
124.1_para_linear_biomes	20.27	677165719	9442	5.10	3
124.1_para_linear_biomes	12.39	783330109	2669	3.15	3
124.1_para_linear_biomes	26.70	1484754283	7247	6.69	3
124.1_para_linear_biomes	14.56	744891798	4675	3.67	3
124.1_para_linear_biomes	38.40	2386267932	8857	9.65	3
124.1_para_linear_biomes	24.18	1160260333	8308	6.09	3
124.1_para_linear_biomes	11.24	734887602	2336	2.87	3
124.1_para_linear_biomes	13.34	1078736277	882	3.34	3
124.1_para_linear_biomes	25.50	2228734304	675	6.48	3
124.1_para_linear_biomes	29.87	2326518606	2922	7.84	3
124.1_para_linear_biomes	15.09	963382834	3270	3.79	3
124.1_para_linear_biomes	50.53	4322313991	1660	12.99	3
124.1_para_linear_biomes	29.93	722754365	16215	7.51	3
124.1_para_linear_biomes	15.22	913273547	3798	3.86	3
124.1_para_linear_biomes	14.66	1162111889	1362	3.66	3
124.1_para_linear_biomes	3.85	262176704	668	0.96	3
124.1_para_linear_biomes	4.86	395652771	298	1.21	3
124.1_para_linear_biomes	45.18	3661662000	2927	11.32	3
124.1_para_linear_biomes	30.18	1863100074	7531	7.58	3
124.1_para_linear_biomes	30.45	1797176722	7237	7.65	3
124.1_para_linear_biomes	4.89	346549529	740	1.22	3
124.1_para_linear_biomes	14.52	903672182	3187	3.64	3
124.1_para_linear_biomes	17.37	956837939	4886	4.38	3
124.1_para_linear_biomes	29.54	1627120990	8254	7.44	3
124.1_para_linear_biomes	30.46	1672804737	8678	7.67	3
124.1_para_linear_biomes	35.71	2721357375	3667	8.95	3
124.1_para_linear_biomes	14.93	1299498899	191	3.74	3
124.1_para_linear_biomes	6.13	490949848	453	1.54	3
124.1_para_linear_biomes	51.09	2920510953	13474	12.83	3
124.1_para_linear_biomes	26.05	1452591452	7177	6.58	3
124.1_para_linear_biomes	11.30	732596570	2227	2.87	3
124.1_para_linear_biomes	20.51	1624816937	1754	5.17	3
124.1_para_linear_biomes	52.50	3265424602	12406	13.19	3
124.1_para_linear_biomes	88.07	4304950015	30137	23.08	3
124.1_para_linear_biomes	51.15	2470510905	11488	12.82	3
124.1_para_linear_biomes	16.00	1150497008	1621	4.06	3
124.1_para_linear_biomes	14.75	510665786	6416	3.73	3
124.1_para_linear_biomes	28.17	1822295249	5971	7.09	3
124.1_para_linear_biomes	12.60	917043779	1378	3.25	3
124.1_para_linear_biomes	70.95	5169424200	9518	17.79	3
124.1_para_linear_biomes	4.30	312734750	538	1.08	3
124.1_para_linear_biomes	8.55	508765004	2127	2.19	3
124.1_para_linear_biomes	8.89	646900433	822	2.22	3
124.1_para_linear_biomes	18.44	1438330715	1565	4.62	3
124.1_para_linear_biomes	49.85	3408012142	9157	12.47	3
124.1_para_linear_biomes	9.14	752636915	438	2.29	3
124.1_para_linear_biomes	9.40	569771041	2357	2.35	3
124.1_para_linear_biomes	16.15	951908431	4073	4.08	3
124.1_para_linear_biomes	12.84	822350331	2874	3.24	3
124.1_para_linear_biomes	19.58	972344034	6477	4.91	3
124.1_para_linear_biomes	22.16	1430714240	4458	5.60	3
124.1_para_linear_biomes	21.36	1765636699	913	5.35	3
124.1_para_linear_biomes	9.07	735000053	566	2.28	3
124.1_para_linear_biomes	26.83	1314486663	8612	6.74	3
124.1_para_linear_biomes	0.42	23282863	92	0.15	3
124.1_para_linear_biomes	17.28	1162889706	3081	4.43	3
124.1_para_linear_biomes	2.76	192743241	487	0.69	3
124.1_para_linear_biomes	14.57	1150835531	1287	3.68	3
124.1_para_linear_biomes	17.76	1468870208	996	4.77	3
124.1_para_linear_biomes	9.75	600121050	2165	2.45	3
124.1_para_linear_biomes	5.37	409648296	475	1.34	3
124.1_para_linear_biomes	11.34	587364644	3584	2.86	3
124.1_para_linear_biomes	21.74	1230645130	6088	5.50	3
124.1_para_linear_biomes	4.29	381934494	30	1.17	3
124.1_para_linear_biomes	26.48	1687091563	5955	6.63	3
124.1_para_linear_biomes	34.49	2591948261	4393	8.67	3
124.1_para_linear_biomes	0.96	84749097	9	0.25	3
124.1_para_linear_biomes	17.32	1374086302	1227	4.33	3
124.1_para_linear_biomes	9.85	548818271	2646	2.50	3
124.1_para_linear_biomes	1.92	165305202	38	0.48	3
124.1_para_linear_biomes	4.97	433160868	42	1.31	3
124.1_para_linear_biomes	17.23	1205412666	2691	4.34	3
124.1_para_linear_biomes	7.06	501867309	1021	1.77	3
124.1_para_linear_biomes	22.17	1333958774	5297	5.56	3
124.1_para_linear_biomes	15.93	1111559185	2547	3.99	3
124.1_para_linear_biomes	32.05	2568216677	2491	8.17	3
124.1_para_linear_biomes	37.17	1425356068	16415	9.34	3
124.1_para_linear_biomes	7.93	484823198	1789	2.01	3
124.1_para_linear_biomes	48.77	3261468350	9110	12.25	3
124.1_para_linear_biomes	69.04	3528748961	22690	17.32	3
124.1_para_linear_biomes	24.41	2133674004	211	6.66	3
124.1_para_linear_biomes	42.67	3427079083	3058	10.71	3
124.1_para_linear_biomes	23.51	1598452261	4177	5.90	3
124.1_para_linear_biomes	3.86	299750476	216	0.96	3
124.1_para_linear_biomes	3.88	309672412	195	0.97	3
124.1_para_linear_biomes	9.03	715163182	761	2.26	3
124.1_para_linear_biomes	14.52	1066361640	1893	3.69	3
124.1_para_linear_biomes	14.37	1069626219	1630	3.60	3
124.1_para_linear_biomes	30.53	1833233188	6555	7.69	3
124.1_para_linear_biomes	3.90	301303567	373	0.97	3
124.1_para_linear_biomes	21.70	1202571022	310	6.20	3
124.1_para_linear_biomes	9.01	519843585	1588	7.43	3
124.1_para_linear_biomes	19.75	1714145369	623	4.99	3
124.1_para_linear_biomes	3.95	342296461	65	1.02	3
124.1_para_linear_biomes	9.88	786119776	753	2.47	3
124.1_para_linear_biomes	3.72	279633660	402	0.93	3
124.1_para_linear_biomes	1.36	90840437	276	0.37	3
124.1_para_linear_biomes	15.04	811820170	4416	3.78	3
124.1_para_linear_biomes	21.69	1750565983	1679	5.45	3
124.1_para_linear_biomes	33.84	1911504893	8940	8.51	3
124.1_para_linear_biomes	28.90	1639214924	7528	7.24	3
124.1_para_linear_biomes	39.30	2391473786	9293	9.87	3
124.1_para_linear_biomes	60.59	3966046876	12319	15.18	3
124.1_para_linear_biomes	48.11	3490411485	6781	12.09	3
124.1_para_linear_biomes	5.64	463851854	262	1.41	3
124.1_para_linear_biomes	1.95	161733111	85	0.49	3
124.1_para_linear_biomes	1.65	115630125	275	0.41	3
124.1_para_linear_biomes	18.76	977313167	5868	4.73	3
124.1_para_linear_biomes	11.20	916192303	567	2.80	3
124.1_para_linear_biomes	20.63	963900153	7468	5.21	3
124.1_para_linear_biomes	10.54	728874869	1690	2.66	3
124.1_para_linear_biomes	11.04	978898691	138	2.78	3
124.1_para_linear_biomes	8.89	541844500	2120	2.27	3
124.1_para_linear_biomes	39.47	2515407428	8370	9.91	3
124.1_para_linear_biomes	30.04	1386412802	11114	7.56	3
124.1_para_linear_biomes	17.99	1181326809	3567	4.52	3
124.1_para_linear_biomes	9.05	714723549	767	2.26	3
124.1_para_linear_biomes	7.96	629886779	621	1.99	3
124.1_para_linear_biomes	12.87	1024895145	847	3.22	3
124.1_para_linear_biomes	16.32	940526702	4226	4.12	3
124.1_para_linear_biomes	10.20	716384514	1593	2.69	3
124.1_para_linear_biomes	36.03	2710134520	3962	9.02	3
124.1_para_linear_biomes	7.33	356916261	1687	1.85	3
124.1_para_linear_biomes	34.51	1468565150	11265	8.69	3
124.1_para_linear_biomes	8.88	692694733	800	2.22	3
124.1_para_linear_biomes	2.91	235058698	190	0.73	3
124.1_para_linear_biomes	23.02	1472109307	4694	5.79	3
124.1_para_linear_biomes	29.09	1681686730	7842	7.34	3
124.1_para_linear_biomes	5.15	419381172	305	1.29	3
124.1_para_linear_biomes	24.38	1498796970	5950	6.14	3
124.1_para_linear_biomes	4.83	190043614	2084	1.24	3
124.1_para_linear_biomes	4.74	262690372	1290	1.22	3
124.1_para_linear_biomes	74.36	3350530571	27640	18.63	3
124.1_para_linear_biomes	7.75	629936866	268	1.94	3
124.1_para_linear_biomes	21.74	1288085329	5229	5.47	3
124.1_para_linear_biomes	110.16	2955075690	57028	27.64	3
124.1_para_linear_biomes	4.63	246325863	1299	1.17	3
124.1_para_linear_biomes	18.05	1378719245	1740	4.57	3
124.1_para_linear_biomes	2.85	227680388	219	0.71	3
124.1_para_linear_biomes	22.50	1781498697	1874	5.63	3
124.1_para_linear_biomes	27.69	2110943999	2751	7.06	3
124.1_para_linear_biomes	34.44	1597743680	12185	8.67	3
124.1_para_linear_biomes	8.02	605929847	960	2.00	3
124.1_para_linear_biomes	31.74	2097781517	6115	7.95	3
124.1_para_linear_biomes	12.01	798047612	2410	3.06	3
124.1_para_linear_biomes	3.74	265525688	407	0.96	3
124.1_para_linear_biomes	11.45	765806902	2021	2.92	3
124.1_para_linear_biomes	22.69	1573412550	3868	5.68	3
124.1_para_linear_biomes	19.48	1042769413	5896	4.88	3
124.1_para_linear_biomes	8.07	552734055	1289	2.02	3
124.1_para_linear_biomes	12.93	1077052807	559	3.23	3
124.1_para_linear_biomes	6.81	469230866	1096	1.71	3
124.1_para_linear_biomes	28.43	2093590117	2811	7.13	3
124.1_para_linear_biomes	32.86	1382343865	13670	8.27	3
124.1_para_linear_biomes	29.10	1751083321	6973	7.33	3
124.1_para_linear_biomes	21.91	1174909892	6802	5.51	3
124.1_para_linear_biomes	20.56	1367357248	4251	5.16	3
124.1_para_linear_biomes	2.62	165272048	359	0.70	3
124.1_para_linear_biomes	30.85	2643873726	729	7.73	3
124.1_para_linear_biomes	2.78	226936912	169	0.70	3
124.1_para_linear_biomes	40.42	3213079229	3307	10.11	3
124.1_para_linear_biomes	18.80	769507679	7617	4.75	3
124.1_para_linear_biomes	14.92	1228714876	748	3.73	3
124.1_para_linear_biomes	21.59	1573557256	2919	5.42	3
124.1_para_linear_biomes	32.03	2385775136	3873	8.13	3
124.1_para_linear_biomes	58.77	2548468304	23407	14.77	3
124.1_para_linear_biomes	29.39	2229634084	3095	7.41	3
124.1_para_linear_biomes	4.13	340699655	341	1.03	3
124.1_para_linear_biomes	32.00	1634335157	10292	8.02	3
124.1_para_linear_biomes	12.49	1058661634	510	3.13	3
124.1_para_linear_biomes	5.44	452468287	311	1.36	3
124.1_para_linear_biomes	7.02	522688072	896	1.78	3
124.1_para_linear_biomes	34.54	2468460594	5483	8.69	3
124.1_para_linear_biomes	6.09	403126069	938	1.52	3
124.1_para_linear_biomes	8.45	722714618	82	2.21	3
124.1_para_linear_biomes	39.11	2325379661	10200	9.82	3
124.1_para_linear_biomes	9.19	493074380	2785	2.32	3
124.1_para_linear_biomes	37.05	1215046127	17983	9.30	3
124.1_para_linear_biomes	12.60	809551263	2452	3.19	3
124.1_para_linear_biomes	17.45	1391606708	1263	4.39	3
124.1_para_linear_biomes	16.08	1300146503	1078	4.03	3
124.1_para_linear_biomes	20.47	1808677725	29	5.40	3
124.1_para_linear_biomes	25.60	1817825901	3349	6.45	3
124.1_para_linear_biomes	11.52	1010329955	108	2.89	3
124.1_para_linear_biomes	24.60	1370137686	7109	6.22	3
124.1_para_linear_biomes	39.96	2780511525	6618	10.03	3
124.1_para_linear_biomes	53.03	4079574212	5791	13.33	3
124.1_para_linear_biomes	11.66	886655472	993	2.92	3
124.1_para_linear_biomes	13.41	972152495	1828	3.36	3
124.1_para_linear_biomes	5.30	428101808	402	1.34	3
124.1_para_linear_biomes	0.50	30285883	117	0.17	3
124.1_para_linear_biomes	15.32	1180709905	1002	3.84	3
124.1_para_linear_biomes	53.38	1776747261	25287	13.39	3
124.1_para_linear_biomes	44.70	2447990759	12546	11.22	3
124.1_para_linear_biomes	18.21	1525040989	830	4.60	3
124.1_para_linear_biomes	23.38	1125655788	8129	5.97	3
124.1_para_linear_biomes	24.83	1659705178	4460	6.25	3
124.1_para_linear_biomes	12.95	885857210	1859	3.30	3
124.1_para_linear_biomes	17.78	1509340622	450	4.45	3
124.1_para_linear_biomes	10.60	659936035	2287	2.66	3
124.1_para_linear_biomes	6.22	468879752	725	1.55	3
124.1_para_linear_biomes	4.02	335288493	162	1.00	3
124.1_para_linear_biomes	14.06	1079186103	1317	3.57	3
124.1_para_linear_biomes	17.57	1029189402	4466	4.44	3
124.1_para_linear_biomes	14.65	964097142	2879	3.72	3
124.1_para_linear_biomes	13.70	956991407	2311	3.43	3
124.1_para_linear_biomes	63.10	5021697988	5092	15.78	3
124.1_para_linear_biomes	24.48	1816978410	3123	6.16	3
124.1_para_linear_biomes	39.20	2590007979	7294	10.25	3
124.1_para_linear_biomes	6.76	466287534	1145	1.74	3
124.1_para_linear_biomes	12.72	905761009	1873	3.18	3
124.1_para_linear_biomes	9.21	560011775	2156	2.32	3
124.1_para_linear_biomes	10.02	549214538	2805	2.52	3
124.1_para_linear_biomes	18.85	925061993	6672	4.77	3
124.1_para_linear_biomes	5.56	349281553	1241	1.41	3
124.1_para_linear_biomes	23.76	1279849289	6990	5.97	3
124.1_para_linear_biomes	19.03	1635553852	399	4.77	3
124.1_para_linear_biomes	13.00	930459542	2022	3.25	3
124.1_para_linear_biomes	24.11	1672221711	4399	6.29	3
124.1_para_linear_biomes	39.78	2118334196	12563	10.00	3
124.1_para_linear_biomes	19.48	1232361320	3949	4.90	3
124.1_para_linear_biomes	12.45	725868851	3356	3.17	3
124.1_para_linear_biomes	36.13	1649518768	13384	9.09	3
124.1_para_linear_biomes	19.56	1734966031	207	5.36	3
124.1_para_linear_biomes	13.66	1221623166	142	3.54	3
124.1_para_linear_biomes	8.24	646072447	821	2.67	3
124.1_para_linear_biomes	2.71	220747725	139	0.68	3
124.1_para_linear_biomes	28.47	1207625557	11512	7.17	3
124.1_para_linear_biomes	25.85	1793542278	4273	6.50	3
124.1_para_linear_biomes	13.17	920718645	2261	3.33	3
124.1_para_linear_biomes	25.60	2195358148	729	6.41	3
124.1_para_linear_biomes	14.78	1055975883	2110	3.70	3
124.1_para_linear_biomes	33.03	2248464383	6640	8.26	3
124.1_para_linear_biomes	28.23	1754367702	6334	7.09	3
124.1_para_linear_biomes	3.63	307216328	27	0.97	3
124.1_para_linear_biomes	15.23	982482038	3007	3.83	3
124.1_para_linear_biomes	11.17	873225197	598	2.79	3
124.1_para_linear_biomes	20.89	1267113743	4832	5.23	3
124.1_para_linear_biomes	72.22	4685466720	14369	18.12	3
124.1_para_linear_biomes	2.46	132639497	720	0.67	3
124.1_para_linear_biomes	28.96	1360440757	9685	7.30	3
124.1_para_linear_biomes	54.09	2878866934	16467	13.58	3
124.1_para_linear_biomes	15.58	945697405	3998	3.94	3
124.1_para_linear_biomes	10.61	831729602	337	2.65	3
124.1_para_linear_biomes	9.21	744036502	640	2.35	3
124.1_para_linear_biomes	11.91	920322412	1183	2.98	3
124.1_para_linear_biomes	11.84	811359808	2057	2.98	3
124.1_para_linear_biomes	21.91	1672044169	2548	5.53	3
124.1_para_linear_biomes	9.78	602367490	2296	2.49	3
124.1_para_linear_biomes	34.85	2191164502	7656	8.77	3
124.1_para_linear_biomes	20.53	1386961245	4040	5.14	3
124.1_para_linear_biomes	2.76	119088144	1090	0.73	3
124.1_para_linear_biomes	32.52	1505689360	12752	8.19	3
124.1_para_linear_biomes	3.35	273037604	42	0.86	3
124.1_para_linear_biomes	7.74	560446504	1196	1.97	3
124.1_para_linear_biomes	47.94	2245904700	17895	12.03	3
124.1_para_linear_biomes	36.39	2977973573	2683	9.15	3
124.1_para_linear_biomes	13.27	967046243	1565	3.38	3
124.1_para_linear_biomes	7.58	548590724	1048	1.90	3
124.1_para_linear_biomes	4.53	376527152	271	1.13	3
124.1_para_linear_biomes	42.18	2850542730	7864	10.56	3
124.1_para_linear_biomes	70.93	6120622430	1534	18.03	3
124.1_para_linear_biomes	3.10	202073986	517	0.78	3
124.1_para_linear_biomes	20.61	947920261	7478	5.24	3
124.1_para_linear_biomes	33.49	2319794556	5619	8.40	3
124.1_para_linear_biomes	33.84	1243190898	15351	8.51	3
124.1_para_linear_biomes	18.97	1318222593	3102	5.04	3
124.1_para_linear_biomes	9.70	686749451	1492	2.47	3
124.1_para_linear_biomes	21.61	1430342159	4400	5.44	3
124.1_para_linear_biomes	10.07	568940710	2485	2.57	3
124.1_para_linear_biomes	26.49	2033336496	2662	6.64	3
124.1_para_linear_biomes	6.41	489044897	813	1.63	3
124.1_para_linear_biomes	37.02	2832460487	3857	9.31	3
124.1_para_linear_biomes	120.95	6651403904	36537	37.56	3
124.1_para_linear_biomes	28.42	2392429673	1315	7.11	3
124.1_para_linear_biomes	9.60	637909457	1800	2.40	3
124.1_para_linear_biomes	28.44	1460746734	9394	7.16	3
124.1_para_linear_biomes	15.25	877371049	3927	3.83	3
124.1_para_linear_biomes	9.88	749143574	1163	2.47	3
124.1_para_linear_biomes	31.31	1647527872	9569	7.87	3
